"OptionSet","Exploit","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.091  ","P1 0.18  ","P1 0.27  ","P1 0.36  ","P1 0.45  ","P1 0.55  ","P1 0.64  ","P1 0.73  ","P1 0.82  ","P1 0.91  ","Round 1 D 1-All","D1 0.091  ","D1 0.18  ","D1 0.27  ","D1 0.36  ","D1 0.45  ","D1 0.55  ","D1 0.64  ","D1 0.73  ","D1 0.82  ","D1 0.91  "
"FSA-feeEn-costsm0.1-fsm2-dam","0","All","1","0","1","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.371475","0.0279908","0","0","0.140838","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Rounds1","1","0","1","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.371475","0.0279908","0","0","0.140838","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable","0.5","0","0.5","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.141836","0.0559816","0","0","0.140838","0.909091","0","0","0","1","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable","0.5","0","0.5","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.601114","0","0","0","0.140838","0.909091","0","0","0","0","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","AllCount","3900","0","3900","0.5","3900","3900","3900","3900","0.909091","0.328336","","","549.267","","","","","0","0","3350.73","3750","25.5382","24.3989","25.5382","24.3989","0.0629581","0.371475","0.0279908","0","0","549.267","0.909091","0","0","0","1950","0","0","3900","3900","0","0","549.267","0","0","0","3350.73","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Liability Strength1","1","0","1","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.371475","0.0279908","0","0","0.140838","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PLiabilitySignal1","1","0","1","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.371475","0.0279908","0","0","0.140838","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","DLiabilitySignal1","1","0","1","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.371475","0.0279908","0","0","0.140838","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability0","1","0","1","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.371475","0.0279908","0","0","0.140838","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability-1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability-2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability-3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability-4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptLiability-5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability0","0.5","0","0.5","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.141836","0.0559816","0","0","0.140838","0.909091","0","0","0","1","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability-1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability-2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability-3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability-4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Liable MutOptLiability-5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability0","0.5","0","0.5","0.5","1","1","1","1","0.909091","0.328336","","","0.140838","","","","","0","0","0.859162","1","25.5382","24.3989","25.5382","24.3989","0.0629581","0.601114","0","0","0","0.140838","0.909091","0","0","0","0","0","0","1","1","0","0","0.140838","0","0","0","0.859162","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability-1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability-2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability-3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability-4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Truly Not Liable MutOptLiability-5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability-1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability-2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability-3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability-4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","High Quality Liable MutOptLiability-5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Damages Strength1","0.2","0","0.2","0.5","1","1","1","1","0.909091","0.185025","","","1.26542E-10","","","","","0","0","1","1","25.1717","24.7583","25.1717","24.7583","0.07","0.241697","0","0","0","1.2654E-10","0.909091","0","0","0","0.5","0","0","1","1","0","0","1.26542E-10","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Damages Strength2","0.2","0","0.2","0.5","1","1","1","1","0.909091","0.20512","","","1.53298E-06","","","","","0","0","0.999998","1","25.3339","24.5961","25.3339","24.5961","0.0699999","0.291694","0.0189428","0","0","1.53298E-6","0.909091","0","0","0","0.5","0","0","1","1","0","0","1.53298E-06","0","0","0","0.999998","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Damages Strength3","0.2","0","0.2","0.5","1","1","1","1","0.909091","0.259168","","","0.00134968","","","","","0","0","0.99865","1","25.5355","24.3946","25.5355","24.3946","0.0699325","0.376478","0.0298722","0","0","0.00134968","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.00134968","0","0","0","0.99865","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Damages Strength4","0.2","0","0.2","0.5","1","1","1","1","0.909091","0.330174","","","0.0908211","","","","","0","0","0.909179","1","25.7509","24.1837","25.7509","24.1837","0.0654589","0.467727","0.0369699","0","0","0.0908211","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.0908211","0","0","0","0.909179","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","Damages Strength5","0.2","0","0.2","0.5","1","1","1","1","0.909091","0.662192","","","0.612017","","","","","0","0","0.387983","1","25.8988","24.0618","25.8988","24.0618","0.0393992","0.479777","0.0541691","0","0","0.612017","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.612017","0","0","0","0.387983","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PDamagesSignal1","0.1408","0","0.140838","0.5","1","1","1","1","0.909091","0.187759","","","2.98251E-06","","","","","0","0","0.999997","1","25.1933","24.7367","25.1933","24.7367","0.0699999","0.248404","0.0025004","0","0","2.98251E-6","0.909091","0","0","0","0.5","0","0","1","1","0","0","2.98251E-06","0","0","0","0.999997","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PDamagesSignal2","0.2391","0","0.239079","0.5","1","1","1","1","0.909091","0.206287","","","0.000473429","","","","","0","0","0.999527","1","25.3105","24.6195","25.3105","24.6195","0.0699763","0.28762","0.0144542","0","0","0.00047343","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.000473429","0","0","0","0.999527","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PDamagesSignal3","0.2402","0","0.240166","0.5","1","1","1","1","0.909091","0.265502","","","0.0248322","","","","","0","0","0.975168","1","25.5384","24.3929","25.5384","24.3929","0.0687584","0.377548","0.0290306","0","0","0.0248322","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.0248322","0","0","0","0.975168","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PDamagesSignal4","0.2391","0","0.239079","0.5","1","1","1","1","0.909091","0.425327","","","0.243423","","","","","0","0","0.756577","1","25.7679","24.1742","25.7679","24.1742","0.0578289","0.458961","0.0414118","0","0","0.243423","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.243423","0","0","0","0.756577","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","PDamagesSignal5","0.1408","0","0.140838","0.5","1","1","1","1","0.909091","0.618597","","","0.543625","","","","","0","0","0.456375","1","25.879","24.0782","25.879","24.0782","0.0428188","0.478025","0.0519042","0","0","0.543625","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.543625","0","0","0","0.456375","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","DDamagesSignal1","0.1408","0","0.140838","0.5","1","1","1","1","0.909091","0.185527","","","0","","","","","0","0","1","1","25.1933","24.7367","25.1933","24.7367","0.07","0.248403","0.0025005","0","0","0","","0","0","0","0.5","0","0","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","DDamagesSignal2","0.2391","0","0.239079","0.5","1","1","1","1","0.909091","0.181818","","","0","","","","","0","0","1","1","25.3104","24.6196","25.3104","24.6196","0.07","0.287544","0.0144714","0","0","0","","0","0","0","0.5","0","0","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","DDamagesSignal3","0.2402","0","0.240166","0.5","1","1","1","1","0.909091","0.272727","","","0","","","","","0","0","1","1","25.535","24.395","25.535","24.395","0.07","0.376016","0.0298689","0","0","0","","0","0","0","0.5","0","0","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","DDamagesSignal4","0.2391","0","0.239079","0.5","1","1","1","1","0.909091","0.272727","","","0","","","","","0","0","1","1","25.7596","24.1704","25.7596","24.1704","0.07","0.464802","0.0452968","0","0","0","","0","0","0","0.5","0","0","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","DDamagesSignal5","0.1408","0","0.140838","0.5","1","1","1","1","0.909091","0.909091","","","1","","","","","0","0","0","","25.8991","24.0809","25.8991","24.0809","0.02","0.470852","0.0438505","0","0","1","0.909091","0","0","0","0.5","0","0","1","1","0","0","1","0","0","0","0","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptDamages5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptDamages4","4.2E-7","0","4.2005E-07","0.5","1","1","1","1","0.909091","0.185527","","","0","","","","","0","0","1","1","25.535","24.395","25.535","24.395","0.07","0.376058","0.0298981","0","0","0","","0","0","0","0.5","0","0","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptDamages3","0.0002","0","0.000226374","0.5","1","1","1","1","0.909091","0.183672","","","0","","","","","0","0","1","1","25.535","24.395","25.535","24.395","0.07","0.375973","0.0298458","0","0","0","","0","0","0","0.5","0","0","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptDamages2","0.0179","0","0.0178838","0.5","1","1","1","1","0.909091","0.213371","","","0","","","","","0","0","1","1","25.535","24.395","25.535","24.395","0.07","0.376064","0.0298653","0","0","0","","0","0","0","0.5","0","0","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptDamages1","0.2266","0","0.226623","0.5","1","1","1","1","0.909091","0.228225","","","0","","","","","0","0","1","1","25.535","24.395","25.535","24.395","0.07","0.376263","0.0299114","0","0","0","","0","0","0","0.5","0","0","1","1","0","0","0","0","0","0","1","","","","","","","","","","",""
"FSA-feeEn-costsm0.1-fsm2-dam","0","MutOptDamages0","0.5105","0","0.510533","0.5","1","1","1","1","0.909091","0.333769","","","0.149967","","","","","0","0","0.850033","1","25.5356","24.4019","25.5356","24.4019","0.0625017","0.368877","0.0283745","0","0","0.149967","0.909091","0","0","0","0.5","0","0","1","1","0","0","0.149967","0","0","0","0.850033","","","","","","","","","","",""
